ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_VIAGGIO,FASCIA_ORARIA_VIAGGIO,MOTIVO_codice,MOTIVO_aggregato,MOTIVO_sistematicità,MEZZO_codice,MEZZO_aggregato,NumViaggi
44,S.FRUTTUOSO,30,S.TEODORO,Interno,1,2,Affari,Sistematico,10,PIEDI,20.87832393
44,S.FRUTTUOSO,30,S.TEODORO,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,20
44,S.FRUTTUOSO,30,S.TEODORO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,30
44,S.FRUTTUOSO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,11.52681992
44,S.FRUTTUOSO,31,LAGACCIO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,11.52681992
44,S.FRUTTUOSO,31,LAGACCIO,Interno,0,10,Altro motivo occasionale,Occasionale,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,31,LAGACCIO,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,20.87832393
44,S.FRUTTUOSO,31,LAGACCIO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,46.10727969
44,S.FRUTTUOSO,32,OREGINA,Interno,0,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,32,OREGINA,Interno,0,3,Acquisti,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,32,OREGINA,Interno,0,8,Cure,Occasionale,13,AUTO,20.87832393
44,S.FRUTTUOSO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,19.34488189
44,S.FRUTTUOSO,32,OREGINA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,38.68976378
44,S.FRUTTUOSO,32,OREGINA,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,20.87832393
44,S.FRUTTUOSO,32,OREGINA,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,32,OREGINA,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,38.68976378
44,S.FRUTTUOSO,32,OREGINA,Interno,2,9,Ritorno a casa,Ritorno a casa,13,AUTO,19.34488189
44,S.FRUTTUOSO,33,PRE',Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,33,PRE',Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,33,PRE',Interno,0,7,Studio,Sistematico,7,AUTO,10.43916197
44,S.FRUTTUOSO,33,PRE',Interno,1,1,Lavoro,Sistematico,4,MOTO,83.51329573
44,S.FRUTTUOSO,33,PRE',Interno,1,3,Acquisti,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,33,PRE',Interno,1,4,Servizi,Occasionale,13,AUTO,10.43916197
44,S.FRUTTUOSO,33,PRE',Interno,1,6,Altro motivo occasionale,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,33,PRE',Interno,1,7,Studio,Sistematico,2,Altro mezzo privato,83.51329573
44,S.FRUTTUOSO,33,PRE',Interno,1,7,Studio,Sistematico,10,PIEDI,83.51329573
44,S.FRUTTUOSO,33,PRE',Interno,1,7,Studio,Sistematico,16,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,33,PRE',Interno,1,7,Studio,Sistematico,17,TPL GOMMA,490.6406124
44,S.FRUTTUOSO,33,PRE',Interno,1,8,Cure,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,34,MADDALENA,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,31.3174859
44,S.FRUTTUOSO,34,MADDALENA,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,20.87832393
44,S.FRUTTUOSO,34,MADDALENA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,24.05839416
44,S.FRUTTUOSO,34,MADDALENA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,48.11678832
44,S.FRUTTUOSO,34,MADDALENA,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,34,MADDALENA,Interno,1,2,Affari,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,34,MADDALENA,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,24.05839416
44,S.FRUTTUOSO,35,MOLO,Interno,0,3,Acquisti,Occasionale,7,AUTO,41.75664786
44,S.FRUTTUOSO,35,MOLO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,62.6349718
44,S.FRUTTUOSO,35,MOLO,Interno,0,3,Acquisti,Occasionale,13,AUTO,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,344.4923449
44,S.FRUTTUOSO,35,MOLO,Interno,0,4,Servizi,Occasionale,10,PIEDI,10.43916197
44,S.FRUTTUOSO,35,MOLO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,52.19580983
44,S.FRUTTUOSO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,3,MOTO,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,93.9524577
44,S.FRUTTUOSO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,31.3174859
44,S.FRUTTUOSO,35,MOLO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,177.4657534
44,S.FRUTTUOSO,35,MOLO,Interno,0,7,Studio,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,35,MOLO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,33.27619048
44,S.FRUTTUOSO,35,MOLO,Interno,0,9,Ritorno a casa,Ritorno a casa,16,TPL GOMMA,16.63809524
44,S.FRUTTUOSO,35,MOLO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,1,1,Lavoro,Sistematico,9,Altro mezzo privato,83.51329573
44,S.FRUTTUOSO,35,MOLO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,1,2,Affari,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,35,MOLO,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,35,MOLO,Interno,1,4,Servizi,Occasionale,1,MOTO,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,1,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,35,MOLO,Interno,1,7,Studio,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,35,MOLO,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,35,MOLO,Interno,1,7,Studio,Sistematico,19,Altro,83.51329573
44,S.FRUTTUOSO,36,S.NICOLA,Interno,0,3,Acquisti,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,0,1,Lavoro,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,9.820069204
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.820069204
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,0,9,Ritorno a casa,Ritorno a casa,11,BICI,9.820069204
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,20.87832393
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,1,1,Lavoro,Sistematico,7,AUTO,41.75664786
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,2,9,Ritorno a casa,Ritorno a casa,3,MOTO,9.820069204
44,S.FRUTTUOSO,37,CASTELLETTO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.820069204
44,S.FRUTTUOSO,38,MANIN,Interno,0,10,Altro motivo occasionale,Occasionale,19,Altro,10.43916197
44,S.FRUTTUOSO,38,MANIN,Interno,1,1,Lavoro,Sistematico,10,PIEDI,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,1,Lavoro,Sistematico,3,MOTO,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,1,Lavoro,Sistematico,4,MOTO,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,41.75664786
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,2,Affari,Sistematico,7,AUTO,104.3916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,1,MOTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,4,MOTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,5,MOTO,10.43916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,7,AUTO,62.6349718
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,52.19580983
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,12,AUTO,10.43916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,13,AUTO,41.75664786
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,668.1063658
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,5,MOTO,10.43916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,10,PIEDI,10.43916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,198.3440774
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,31.3174859
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,52.19580983
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,229.6615633
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,7,Studio,Sistematico,10,PIEDI,10.43916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,8,Cure,Occasionale,14,Altro mezzo pubblico,31.3174859
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,9.931899642
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.86379928
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,0,10,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,2,Altro mezzo privato,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,4,MOTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,7,AUTO,219.2224013
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,104.3916197
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,13,AUTO,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,417.5664786
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,2,Affari,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,4,Servizi,Occasionale,10,PIEDI,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,4,Servizi,Occasionale,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,6,Altro motivo occasionale,Occasionale,5,MOTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,6,Altro motivo occasionale,Occasionale,7,AUTO,83.51329573
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,7,Studio,Sistematico,4,MOTO,9.890855457
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,7,Studio,Sistematico,17,TPL GOMMA,167.0265915
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,1,10,Altro motivo occasionale,Occasionale,4,MOTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,2,5,Altro motivo occasionale,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,2,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,39,S.VINCENZO,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,19.86379928
44,S.FRUTTUOSO,40,CARIGNANO,Interno,0,1,Lavoro,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,40,CARIGNANO,Interno,0,3,Acquisti,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,40,CARIGNANO,Interno,1,1,Lavoro,Sistematico,5,MOTO,20.87832393
44,S.FRUTTUOSO,40,CARIGNANO,Interno,1,1,Lavoro,Sistematico,7,AUTO,10.43916197
44,S.FRUTTUOSO,40,CARIGNANO,Interno,1,1,Lavoro,Sistematico,12,AUTO,83.51329573
44,S.FRUTTUOSO,40,CARIGNANO,Interno,1,6,Altro motivo occasionale,Occasionale,1,MOTO,83.51329573
44,S.FRUTTUOSO,40,CARIGNANO,Interno,1,8,Cure,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,41,FOCE,Interno,0,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,41,FOCE,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,41,FOCE,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,1,Lavoro,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,3,Acquisti,Occasionale,7,AUTO,62.6349718
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,3,Acquisti,Occasionale,10,PIEDI,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,3,Acquisti,Occasionale,13,AUTO,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,125.2699436
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,104.3916197
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,41.75664786
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,31.3174859
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,21.46639511
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,3,MOTO,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,5,MOTO,167.0265915
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,10,PIEDI,83.51329573
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,7,Studio,Sistematico,13,AUTO,20.87832393
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,1,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.73319756
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,10.73319756
44,S.FRUTTUOSO,42,BRIGNOLE,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,10.73319756
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,3,Acquisti,Occasionale,7,AUTO,41.75664786
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,3,Acquisti,Occasionale,10,PIEDI,135.7091056
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,52.19580983
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,4,Servizi,Occasionale,10,PIEDI,41.75664786
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,5,Altro motivo occasionale,Occasionale,5,MOTO,20.87832393
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,219.2224013
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,37.23608445
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,37.23608445
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,186.1804223
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,9.309021113
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,18.61804223
44,S.FRUTTUOSO,43,S.AGATA,Interno,0,9,Ritorno a casa,Ritorno a casa,19,Altro,18.61804223
44,S.FRUTTUOSO,43,S.AGATA,Interno,1,1,Lavoro,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,43,S.AGATA,Interno,1,1,Lavoro,Sistematico,10,PIEDI,83.51329573
44,S.FRUTTUOSO,43,S.AGATA,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,31.3174859
44,S.FRUTTUOSO,43,S.AGATA,Interno,1,5,Altro motivo occasionale,Occasionale,10,PIEDI,20.87832393
44,S.FRUTTUOSO,43,S.AGATA,Interno,2,5,Altro motivo occasionale,Occasionale,10,PIEDI,10.43916197
44,S.FRUTTUOSO,43,S.AGATA,Interno,2,9,Ritorno a casa,Ritorno a casa,1,MOTO,37.23608445
44,S.FRUTTUOSO,43,S.AGATA,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,27.92706334
44,S.FRUTTUOSO,43,S.AGATA,Interno,2,9,Ritorno a casa,Ritorno a casa,13,AUTO,18.61804223
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,1,Lavoro,Sistematico,17,TPL GOMMA,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,2,Affari,Sistematico,5,MOTO,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,1,MOTO,73.07413376
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,3,MOTO,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,5,MOTO,41.75664786
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,7,AUTO,469.7622885
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,10,PIEDI,2046.075745
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,13,AUTO,41.75664786
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,3,Acquisti,Occasionale,17,TPL GOMMA,1148.307816
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,4,Servizi,Occasionale,1,MOTO,10.43916197
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,4,Servizi,Occasionale,7,AUTO,52.19580983
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,4,Servizi,Occasionale,10,PIEDI,292.2965351
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,4,Servizi,Occasionale,17,TPL GOMMA,52.19580983
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,10.39327485
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,428.0056406
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,5,Altro motivo occasionale,Occasionale,13,AUTO,41.75664786
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,5,Altro motivo occasionale,Occasionale,17,TPL GOMMA,62.6349718
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,8,Cure,Occasionale,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,4,MOTO,52.19580983
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,5,MOTO,125.2699436
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,584.547183
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,8,FURGONE,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,3100.431104
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,13,AUTO,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,1555.435133
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,0,10,Altro motivo occasionale,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,1,Lavoro,Sistematico,4,MOTO,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,1,Lavoro,Sistematico,7,AUTO,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,1,Lavoro,Sistematico,10,PIEDI,542.8364222
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,1,Lavoro,Sistematico,17,TPL GOMMA,250.5398872
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,2,Affari,Sistematico,1,MOTO,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,3,Acquisti,Occasionale,7,AUTO,10.43916197
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,3,Acquisti,Occasionale,10,PIEDI,73.07413376
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,3,Acquisti,Occasionale,17,TPL GOMMA,31.3174859
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,4,Servizi,Occasionale,10,PIEDI,10.43916197
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,4,Servizi,Occasionale,17,TPL GOMMA,10.43916197
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,5,Altro motivo occasionale,Occasionale,10,PIEDI,31.3174859
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,6,Altro motivo occasionale,Occasionale,7,AUTO,167.0265915
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,6,Altro motivo occasionale,Occasionale,17,TPL GOMMA,31.3174859
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,9,Ritorno a casa,Ritorno a casa,7,AUTO,167.0265915
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,20.87832393
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,1,10,Altro motivo occasionale,Occasionale,10,PIEDI,83.51329573
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,3,Acquisti,Occasionale,7,AUTO,41.75664786
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,5,Altro motivo occasionale,Occasionale,10,PIEDI,52.19580983
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,4,MOTO,31.3174859
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,7,AUTO,52.19580983
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,10,PIEDI,428.0056406
44,S.FRUTTUOSO,44,S.FRUTTUOSO,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,156.5874295
44,S.FRUTTUOSO,45,QUEZZI,Interno,0,3,Acquisti,Occasionale,10,PIEDI,10.43916197
44,S.FRUTTUOSO,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,9.380530973
44,S.FRUTTUOSO,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,46.90265487
44,S.FRUTTUOSO,45,QUEZZI,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,37.52212389
44,S.FRUTTUOSO,45,QUEZZI,Interno,1,1,Lavoro,Sistematico,7,AUTO,83.51329573
44,S.FRUTTUOSO,45,QUEZZI,Interno,2,9,Ritorno a casa,Ritorno a casa,13,AUTO,18.76106195
44,S.FRUTTUOSO,45,QUEZZI,Interno,2,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,56.28318584
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,5,Altro motivo occasionale,Occasionale,7,AUTO,20.87832393
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,5,Altro motivo occasionale,Occasionale,10,PIEDI,62.6349718
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,1,MOTO,9.887912088
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,3,MOTO,9.887912088
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,7,AUTO,9.887912088
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,10,PIEDI,98.87912088
44,S.FRUTTUOSO,46,FEREGGIANO,Interno,0,9,Ritorno a casa,Ritorno a casa,17,TPL GOMMA,19.77582418
